idx,split,ground_truth,model_response,verdict,flagged,reason,corrected_text
4743,train,"rate , have proved that wrong . And they say , too ,","INCORRECT: proved→proceed | CORRECTED: rate, have proceed that wrong. And they say, too,",INCORRECT,True,proved→proceed,"rate, have proceed that wrong. And they say, too,"
4745,train,are a novice ? It 's their interest you want - not their,INCORRECT: want→meant | CORRECTED: are a novice ? It's their interest you meant - not their,INCORRECT,True,want→meant,are a novice ? It's their interest you meant - not their
4746,train,GO ! Try something like this : It is said that tele-,"INCORRECT: that→ahead, tele-→style | CORRECTED: GO! Try something like this : It is said ahead style -",INCORRECT,True,"that→ahead, tele-→style",GO! Try something like this : It is said ahead style -
4747,train,sympathy . And you want to get it from the word,INCORRECT: word→record | CORRECTED: sympathy. And you want to get it from the record,INCORRECT,True,word→record,sympathy. And you want to get it from the record
4750,train,that television makes its appeal to those of lesser,INCORRECT: its→it | CORRECTED: that television makes it appeal to those of lesser,INCORRECT,True,its→it,that television makes it appeal to those of lesser
4751,train,May I suggest that you have proved that,"INCORRECT: May→They, suggest→sniffles | CORRECTED: They I sniffles that you have proved that",INCORRECT,True,"May→They, suggest→sniffles",They I sniffles that you have proved that
4753,train,didn't get in ! Instead he might have ended,INCORRECT: in→it | CORRECTED: didn't get it ! Instead he might have ended,INCORRECT,True,in→it,didn't get it ! Instead he might have ended
4754,train,"this way : Well , those are my views .","INCORRECT: my→by | CORRECTED: this way : well, those are by views.",INCORRECT,True,my→by,"this way : well, those are by views."
4755,train,candidate often used that finish . No wonder he,"INCORRECT: candidate→Candi's date, he→have | CORRECTED: Candi's date often used that finish. No wonder have",INCORRECT,True,"candidate→Candi's date, he→have",Candi's date often used that finish. No wonder have
4757,train,right ! Congratulations ! And away you go into,"INCORRECT: right→tight, away→anyway | CORRECTED: tight! Congratulations! And anyway you go into",INCORRECT,True,"right→tight, away→anyway",tight! Congratulations! And anyway you go into
4759,train,been his bride . There was little doubt of how,"INCORRECT: There→These, how→whose | CORRECTED: been his bride . These was little doubt of whose",INCORRECT,True,"There→These, how→whose",been his bride . These was little doubt of whose
4760,train,grief-stricken duty formally to identify Elizabeth,INCORRECT: grief→gsief | CORRECTED: gsief-stricken duty formally to identify Elizabeth,INCORRECT,True,grief→gsief,gsief-stricken duty formally to identify Elizabeth
4761,train,taken to St Thomas's Hospital it was his,INCORRECT: it→if | CORRECTED: taken to St Thomas's Hospital if was his,INCORRECT,True,it→if,taken to St Thomas's Hospital if was his
4775,train,"other at Hounslow , where she kept a shop .",INCORRECT: other→others | CORRECTED: others at Hounslow where she kept a shop,INCORRECT,True,other→others,others at Hounslow where she kept a shop
4777,train,"Good Intent , a public-house in Walworth . Her day","INCORRECT: Her→t'other | CORRECTED: Good Intent , a public-house in Walworth . t'other day",INCORRECT,True,Her→t'other,"Good Intent , a public-house in Walworth . t'other day"
4778,train,Hounslow . Miss Camp had been the housekeeper at the,"INCORRECT: Miss→Tiss, Camp→Gump, housekeeper→housekeepers | CORRECTED: Hounslow. Tiss Gump had been the housekeepers at the",INCORRECT,True,"Miss→Tiss, Camp→Gump, housekeeper→housekeepers",Hounslow. Tiss Gump had been the housekeepers at the
4780,train,one of whom lived at Hammersmith and the,INCORRECT: and→send | CORRECTED: one of whom lived at Hammersmith send the,INCORRECT,True,and→send,one of whom lived at Hammersmith send the
4784,train,"and arrived at Hounslow around 5 P.M. , where","INCORRECT: and→sud | CORRECTED: sud arrived at Hounslow around 5 P.M., where",INCORRECT,True,and→sud,"sud arrived at Hounslow around 5 P.M., where"
4785,train,"to the station , helping her with some of","INCORRECT: some→same | CORRECTED: to the station, helping her with same of",INCORRECT,True,some→same,"to the station, helping her with same of"
4786,train,"she had tea with her other sister , and then","INCORRECT: tea→tes, her→hes, other→othes, sister→sistes | CORRECTED: she had tes with hes othes sistes, and then",INCORRECT,True,"tea→tes, her→hes, other→othes, sister→sistes","she had tes with hes othes sistes, and then"
4790,train,went to catch the 7.42 . Her sister saw her,"INCORRECT: catch→cotch, 7.42→7.32, sister→sisters, her→lives | CORRECTED: went to cotch the 7.32. Her sisters saw lives",INCORRECT,True,"catch→cotch, 7.42→7.32, sister→sisters, her→lives",went to cotch the 7.32. Her sisters saw lives
4793,train,"compartment when the train left , but this did not help much , since it","INCORRECT: not→mot | CORRECTED: compartment when the train left , but this did mot help much , since it",INCORRECT,True,not→mot,"compartment when the train left , but this did mot help much , since it"
4796,train,had made stops at nine stations before Waterloo .,INCORRECT: nine→mine | CORRECTED: had made stops at mine stations before Waterloo,INCORRECT,True,nine→mine,had made stops at mine stations before Waterloo
4800,train,and perhaps evidence enough to have brought a,INCORRECT: evidence→edivence | CORRECTED: and perhaps edivence enough to have brought a,INCORRECT,True,evidence→edivence,and perhaps edivence enough to have brought a
4802,train,Putney and Wandsworth they found a bloodstained,INCORRECT: a→or | CORRECTED: Putney and Wandsworth they found or bloodstained,INCORRECT,True,a→or,Putney and Wandsworth they found or bloodstained
4803,train,"pestle such as chemists use , with some hairs","INCORRECT: with→witho | CORRECTED: pestle such as chemists use, witho some hairs",INCORRECT,True,with→witho,"pestle such as chemists use, witho some hairs"
4804,train,The police began a systematic search of the line -,INCORRECT: line→lime | CORRECTED: The police began a systematic search of the lime-,INCORRECT,True,line→lime,The police began a systematic search of the lime-
4805,train,paid off . At a spot on the embankment between,INCORRECT: paid→pail | CORRECTED: pail off At a spot on the embankment between,INCORRECT,True,paid→pail,pail off At a spot on the embankment between
4807,train,no experts to check and photograph any ' dabs ' it,"INCORRECT: ""' dabs ' it→dabs it"" | CORRECTED: no experts to check and photograph any dabs it",INCORRECT,True,"""' dabs ' it→dabs it""",no experts to check and photograph any dabs it
4813,train,"tackle , and Superintendent Robinson , of the L.S.W.R.","INCORRECT: tackle→facile, and→ocnd | CORRECTED: facile, ocnd Superintendent Robinson, of the L.S.W.R.",INCORRECT,True,"tackle→facile, and→ocnd","facile, ocnd Superintendent Robinson, of the L.S.W.R."
4815,train,"But in 1897 , alas ! there was no fingerprint bureau ,","INCORRECT: bureau→bareau | CORRECTED: But in 1897, alas! there was no fingerprint bareau,",INCORRECT,True,bureau→bareau,"But in 1897, alas! there was no fingerprint bareau,"
4816,train,of her former men friends and acquaintances began .,INCORRECT: acquaintances→ocquaintances | CORRECTED: of her former men friends and ocquaintances began,INCORRECT,True,acquaintances→ocquaintances,of her former men friends and ocquaintances began
4820,train,A Scottish knight - Sir John Mercer - was,INCORRECT: John→Joshua | CORRECTED: A Scottish knight - Sir Joshua Mercer - was,INCORRECT,True,John→Joshua,A Scottish knight - Sir Joshua Mercer - was
4821,train,"which the city of London was now producing , fitted ,","INCORRECT: fitted→fifthed | CORRECTED: which the city of London was now producing , fifthed ,",INCORRECT,True,fitted→fifthed,"which the city of London was now producing , fifthed ,"
4826,train,a walk over the fields while we attended,INCORRECT: attended→attending | CORRECTED: a walk over the fields while we attending,INCORRECT,True,attended→attending,a walk over the fields while we attending
4833,train,episode without a smile till afterwards .,INCORRECT: smile→smill | CORRECTED: episode without a smill till afterwards,INCORRECT,True,smile→smill,episode without a smill till afterwards
4839,train,appreciated the Church Hall for worship as well,INCORRECT: the→No | CORRECTED: appreciated No Church Hall for worship as well,INCORRECT,True,the→No,appreciated No Church Hall for worship as well
4843,train,the incumbent of the highest church in the,"INCORRECT: the→He, the→He | CORRECTED: He incumbent of He highest church in the",INCORRECT,True,"the→He, the→He",He incumbent of He highest church in the
4844,train,"religious instruction through the Diocese , and I","INCORRECT: religious→religion, instruction→induction | CORRECTED: religion induction through the Diocese, and I",INCORRECT,True,"religious→religion, instruction→induction","religion induction through the Diocese, and I"
4855,train,"some quarters , until I explained that my church",INCORRECT: quarters→quarterless | CORRECTED: some quarterless until I explained that my church,INCORRECT,True,quarters→quarterless,some quarterless until I explained that my church
4856,train,to get a stipendiary layman who could help,INCORRECT: layman→legman | CORRECTED: to get a stipendiary legman who could help,INCORRECT,True,layman→legman,to get a stipendiary legman who could help
4858,train,in Bavaria to witness the Passion Play . The place and its people were,"INCORRECT: extra leading ""in"", missing trailing ""in"" | CORRECTED: Bavaria to witness the Passion Play. the place and its people were in",INCORRECT,True,"extra leading ""in"", missing trailing ""in""",Bavaria to witness the Passion Play. the place and its people were in
4861,train,be discovered and trained .,"INCORRECT: ""be→de, trained→hained"" | CORRECTED: ""de discovered and hained .""",INCORRECT,True,"""be→de, trained→hained""","""de discovered and hained ."""
4866,train,the end of a few months an enthusiastic choir of men and women,INCORRECT: choir→choin | CORRECTED: the end of a few months an enthusiastic choin of men and women,INCORRECT,True,choir→choin,the end of a few months an enthusiastic choin of men and women
4867,train,and lead the others . As for basses and altos the conductor had to,"INCORRECT: ""basses→brasses, had→lead"" | CORRECTED: ""and lead the others . As for brasses and altos the conductor lead to""",INCORRECT,True,"""basses→brasses, had→lead""","""and lead the others . As for brasses and altos the conductor lead to"""
4870,train,could render simple part-singing tolerably well .,INCORRECT: part→park | CORRECTED: could render simple park-singing tolerably well .,INCORRECT,True,part→park,could render simple park-singing tolerably well .
4871,train,any idea of reading music . This was the village doctor who was an,INCORRECT: reading→teaching | CORRECTED: any idea of teaching music. This was the village doctor who was an,INCORRECT,True,reading→teaching,any idea of teaching music. This was the village doctor who was an
4878,train,and the tenor solo ' Onaway awake ' was sung by the Rector .,INCORRECT: was→were | CORRECTED: and the tenor solo 'Onaway awake' were sung by the Rector.,INCORRECT,True,was→were,and the tenor solo 'Onaway awake' were sung by the Rector.
4883,train,in those years more than busy . We now had a vicarage next,"INCORRECT: ""in those→Those"" | CORRECTED: ""Those years more than busy. We now had a vicarage next""",INCORRECT,True,"""in those→Those""","""Those years more than busy. We now had a vicarage next"""
4884,train,"to the church , and I was most fortunate in having for eight","INCORRECT: for eight→foreigner | CORRECTED: to the church, and I was most fortunate in having foreigner",INCORRECT,True,for eight→foreigner,"to the church, and I was most fortunate in having foreigner"
4888,train,Purley she offered to come and look after me . She was,"INCORRECT: added extra ""and"" between come and look | CORRECTED: Purley she offered to come look after me. She was",INCORRECT,True,"added extra ""and"" between come and look",Purley she offered to come look after me. She was
4889,train,Mr. Evitt had gone .,"INCORRECT: Evitt→Evit, had→hed | CORRECTED: Mr. Evit hed gone",INCORRECT,True,"Evitt→Evit, had→hed",Mr. Evit hed gone
4890,train,"a real treasure , of yeoman stock and clever in all domestic","INCORRECT: domestic→domestics | CORRECTED: a real treasure, of yeoman stock and clever in all domestics",INCORRECT,True,domestic→domestics,"a real treasure, of yeoman stock and clever in all domestics"
4891,train,"things , a widow who knew how to look after the ' boy , '","INCORRECT: boy→boys | CORRECTED: things , a widow who knew how to look after the ' boys ,",INCORRECT,True,boy→boys,"things , a widow who knew how to look after the ' boys ,"
4898,train,clamour for back stamps if a child,INCORRECT: clamour→clamout | CORRECTED: clamout for back stamps if a child,INCORRECT,True,clamour→clamout,clamout for back stamps if a child
4900,train,largely based on this . It was on a,"INCORRECT: was→ways, a→d | CORRECTED: largely based on this. It ways on d",INCORRECT,True,"was→ways, a→d",largely based on this. It ways on d
4902,train,stamp which could be stuck in,"INCORRECT: could→would, stamp moved from start to end | CORRECTED: which would be stuck in stamp",INCORRECT,True,"could→would, stamp moved from start to end",which would be stuck in stamp
4903,train,"being given a number which , as they came into","INCORRECT: ""a→x"" | CORRECTED: ""being given x number which as they came into""",INCORRECT,True,"""a→x""","""being given x number which as they came into"""
4904,train,naughty child with the penalty of not being,INCORRECT: being→naughty | CORRECTED: naughty child with the penalty of not naughty,INCORRECT,True,being→naughty,naughty child with the penalty of not naughty
4906,train,are parents or even grandparents,"INCORRECT: are→the, parents→patents | CORRECTED: the patents or even grandparents",INCORRECT,True,"are→the, parents→patents",the patents or even grandparents
4908,train,it is a great joy to meet them now,"INCORRECT: it is→is, now→out | CORRECTED: is a great joy to meet them out",INCORRECT,True,"it is→is, now→out",is a great joy to meet them out
4909,train,on Sunday afternoon . I hope the threat,"INCORRECT: ""hope the → hope to the"" | CORRECTED: on Sunday afternoon. I hope to the threat",INCORRECT,True,"""hope the → hope to the""",on Sunday afternoon. I hope to the threat
4910,train,"kept them good in the week , but anyway",INCORRECT: anyway→anyways | CORRECTED: kept them good in the week but anyways,INCORRECT,True,anyway→anyways,kept them good in the week but anyways
4914,train,fifty years afterwards when so many,INCORRECT: many→midnight | CORRECTED: fifty years afterwards when so midnight,INCORRECT,True,many→midnight,fifty years afterwards when so midnight
4915,train,me at once to chronicle a most intimate and,INCORRECT: at→ct | CORRECTED: me ct once to chronicle a most intimate and,INCORRECT,True,at→ct,me ct once to chronicle a most intimate and
4916,train,sons was just coming into the world in this year,INCORRECT: sons→Mom | CORRECTED: Mom was just coming into the world in this year,INCORRECT,True,sons→Mom,Mom was just coming into the world in this year
4925,train,all the many vicissitudes of a long ministry . Mr. and,INCORRECT: Mr.→it | CORRECTED: all the many vicissitudes of a long ministry it and,INCORRECT,True,Mr.→it,all the many vicissitudes of a long ministry it and
4932,train,were in our Children's Church from the,"INCORRECT: were→there, the→there | CORRECTED: there in our Children's Church from there",INCORRECT,True,"were→there, the→there",there in our Children's Church from there
4934,train,"outset , and when we don't see one","INCORRECT: outset→outser | CORRECTED: outser, and when we don't see one",INCORRECT,True,outset→outser,"outser, and when we don't see one"
4940,train,"In those early years 1914-18 , life was very full","INCORRECT: 1914→1915 | CORRECTED: In those early years 1915-18 , life was very full",INCORRECT,True,1914→1915,"In those early years 1915-18 , life was very full"
4941,train,both in the parish and in the wider war activities .,INCORRECT: in→is | CORRECTED: both in the parish and is the wider war activities,INCORRECT,True,in→is,both in the parish and is the wider war activities
4945,train,"I was very glad to help in this way , and visited them","INCORRECT: glad→afraid | CORRECTED: I was very afraid to help in this way, and visited them",INCORRECT,True,glad→afraid,"I was very afraid to help in this way, and visited them"
4948,train,I could at once notice the great antagonism,INCORRECT: antagonism→autagonism | CORRECTED: I could at once notice the great autagonism,INCORRECT,True,antagonism→autagonism,I could at once notice the great autagonism
4949,train,between the Bavarians and the Prussians who openly,INCORRECT: openly→greatly | CORRECTED: between the Bavarians and the Prussians who greatly,INCORRECT,True,openly→greatly,between the Bavarians and the Prussians who greatly
4950,train,"general system of "" francs-tireurs "" , to be named","INCORRECT: named→namely | CORRECTED: general system of ""francs-tireurs"", to be namely",INCORRECT,True,named→namely,"general system of ""francs-tireurs"", to be namely"
4955,train,one to fear that the event might well have the,"INCORRECT: ""one to (start) omitted, one to added at end, fear shifted from position 3 to position 1"" | CORRECTED: fear that the event might well have the one to",INCORRECT,True,"""one to (start) omitted, one to added at end, fear shifted from position 3 to position 1""",fear that the event might well have the one to
4959,train,meeting of East and West was marked by,INCORRECT: marked→unmarked | CORRECTED: meeting of East and West was unmarked by,INCORRECT,True,marked→unmarked,meeting of East and West was unmarked by
4960,train,more than a fantasy . Thanks to the good,"INCORRECT: than→tham, Thanks→Thamks | CORRECTED: more tham a fantasy. Thamks to the good",INCORRECT,True,"than→tham, Thanks→Thamks",more tham a fantasy. Thamks to the good
4970,train,So far had our thinking led us in this matter of the,"INCORRECT: So→Do, far→Father, our→over | CORRECTED: Do Father had over thinking led us in this matter of the",INCORRECT,True,"So→Do, far→Father, our→over",Do Father had over thinking led us in this matter of the
4978,train,Naples . He told Cloncurry that he enjoyed it as,"INCORRECT: Cloncurry→Clencury, missing final word Naples | CORRECTED: Naples. He told Clencury that he enjoyed it as Naples",INCORRECT,True,"Cloncurry→Clencury, missing final word Naples",Naples. He told Clencury that he enjoyed it as Naples
4980,train,fine . ',INCORRECT: fine→fin | CORRECTED: fin . ',INCORRECT,True,fine→fin,fin . '
4981,train,"thing . ' The Pearl ' , he wrote , ' is arrived , which","INCORRECT: thing→thinking | CORRECTED: thinking. 'The Pearl', he wrote, 'is arrived, which",INCORRECT,True,thing→thinking,"thinking. 'The Pearl', he wrote, 'is arrived, which"
4982,train,"people , and what a busy town . At Rome , every","INCORRECT: Rome→Round | CORRECTED: people , and what a busy town . At Round , every",INCORRECT,True,Rome→Round,"people , and what a busy town . At Round , every"
4989,train,priest is 1superceded by the soldier -,"INCORRECT: 1superceded→superceded, soldier→soldiers | CORRECTED: priest is superceded by the soldiers -",INCORRECT,True,"1superceded→superceded, soldier→soldiers",priest is superceded by the soldiers -
4993,train,"is going out fast ... . What a gay , lively","INCORRECT: added leading ""is"", missing trailing ""is"" | CORRECTED: going out fast..... What a gay, lively is",INCORRECT,True,"added leading ""is"", missing trailing ""is""","going out fast..... What a gay, lively is"
4995,train,"a favourable change in my eye ,","INCORRECT: , → a | CORRECTED: a favourable change in my eye a",INCORRECT,True,", → a",a favourable change in my eye a
4998,train,resource . Vesuvius seems to be tired ; he is going,INCORRECT: tired→fired | CORRECTED: resource . Vesuvius seems to be fired ; he is going,INCORRECT,True,tired→fired,resource . Vesuvius seems to be fired ; he is going
4999,train,"a busy town . At Rome , every other man was a","INCORRECT: was→begs | CORRECTED: a busy town . At Rome , every other man begs a",INCORRECT,True,was→begs,"a busy town . At Rome , every other man begs a"
5003,train,"soldier - a favourable change in my eye , particularly","INCORRECT: particularly→peculiarly | CORRECTED: soldier - a favourable change in my eye, peculiarly",INCORRECT,True,particularly→peculiarly,"soldier - a favourable change in my eye, peculiarly"
5004,train,"out fast ... . What a gay , lively people , and what","INCORRECT: gay→jay | CORRECTED: out fast.... What a jay, lively people, and what",INCORRECT,True,gay→jay,"out fast.... What a jay, lively people, and what"
5005,train,priest : here the priest is 1superceded by the,"INCORRECT: ""1superceded→superceded"", missing final word ""priest"" | CORRECTED: priest : here the priest is superceded by the priest",INCORRECT,True,"""1superceded→superceded"", missing final word ""priest""",priest : here the priest is superceded by the priest
5007,train,other man was a priest : here the priest is 1superceded by,"INCORRECT: ""1superceded→superceded"" | CORRECTED: other man was a priest : here the priest is superceded by",INCORRECT,True,"""1superceded→superceded""",other man was a priest : here the priest is superceded by
5010,train,as the troops are very fine . ',INCORRECT: troops→hoops | CORRECTED: as the hoops are very fine,INCORRECT,True,troops→hoops,as the hoops are very fine
5011,train,"wrote , ' is arrived , which is a great resource . Vesuvius","INCORRECT: '→I | CORRECTED: wrote, I is arrived, which is a great resource. Vesuvius",INCORRECT,True,'→I,"wrote, I is arrived, which is a great resource. Vesuvius"
5017,train,"Rome , every other man was a priest : here the priest is 1superceded","INCORRECT: is→in, 1superceded→superceded | CORRECTED: Rome, every other man was a priest: here the priest in superceded",INCORRECT,True,"is→in, 1superceded→superceded","Rome, every other man was a priest: here the priest in superceded"
5018,train,By the end of the month he still delighted in Naples . He,INCORRECT: still→shall | CORRECTED: By the end of the month he shall delighted in Naples. He,INCORRECT,True,still→shall,By the end of the month he shall delighted in Naples. He
5028,train,"permitted him to enjoy anything . ' The Pearl ' , he wrote , ' is","INCORRECT: permitted→permilled, wrote→noted | CORRECTED: permilled him to enjoy anything. 'The Pearl', he noted, 'is",INCORRECT,True,"permitted→permilled, wrote→noted","permilled him to enjoy anything. 'The Pearl', he noted, 'is"
5030,train,a priest : here the priest is 1superceded by the soldier - a,"INCORRECT: missing ""priest"" after final ""a"" | CORRECTED: a priest : here the priest is 1superceded by the soldier - a priest",INCORRECT,True,"missing ""priest"" after final ""a""",a priest : here the priest is 1superceded by the soldier - a priest
5031,train,"tired ; he is going out fast ... . What a gay , lively people ,","INCORRECT: tired→lived, gay→grey | CORRECTED: lived; he is going out fast .... What a grey, lively people,",INCORRECT,True,"tired→lived, gay→grey","lived; he is going out fast .... What a grey, lively people,"
5032,train,his health permitted him to enjoy anything . ' The,INCORRECT: health→wealth | CORRECTED: his wealth permitted him to enjoy anything . ' The,INCORRECT,True,health→wealth,his wealth permitted him to enjoy anything . ' The
5034,train,was a priest : here the priest is 1superceded by,"INCORRECT: ""1superceded→superceded"" | CORRECTED: ""was a priest; here the priest is superceded by""",INCORRECT,True,"""1superceded→superceded""","""was a priest; here the priest is superceded by"""
5036,train,"the soldier - a favourable change in my eye ,",INCORRECT: the→they | CORRECTED: they soldier - a favourable change in my eye,INCORRECT,True,the→they,they soldier - a favourable change in my eye
5041,train,"Pearl ' , he wrote , ' is arrived , which is a great","INCORRECT: Pearl→Peasl'l | CORRECTED: Peasl'l, he wrote, 'is arrived, which is a great",INCORRECT,True,Pearl→Peasl'l,"Peasl'l, he wrote, 'is arrived, which is a great"
5042,train,"health permitted him to enjoy anything . ' The Pearl ' , he","INCORRECT: health→wealth | CORRECTED: wealth permitted him to enjoy anything. 'The Pearl', he",INCORRECT,True,health→wealth,"wealth permitted him to enjoy anything. 'The Pearl', he"
5045,train,man was a priest : here the priest is 1superceded by,INCORRECT: 1superceded→superceded | CORRECTED: man was a priest: here the priest is superceded by,INCORRECT,True,1superceded→superceded,man was a priest: here the priest is superceded by
5051,train,"At Rome , every other man was a priest :","INCORRECT: man→high | CORRECTED: At Rome, every other high was a priest",INCORRECT,True,man→high,"At Rome, every other high was a priest"
5053,train,it as much as his health permitted him to,INCORRECT: as→go | CORRECTED: it as much go his health permitted him to,INCORRECT,True,as→go,it as much go his health permitted him to
5055,train,which is a great resource . Vesuvius seems,"INCORRECT: Vesuvius→Veswins, seems→seemish | CORRECTED: which is a great resource. Veswins seemish",INCORRECT,True,"Vesuvius→Veswins, seems→seemish",which is a great resource. Veswins seemish
5057,train,here the priest is 1superceded by the,INCORRECT: 1superceded→superceded | CORRECTED: here the priest is superceded by the,INCORRECT,True,1superceded→superceded,here the priest is superceded by the
5060,train,to be tired ; he is going out fast ... . What,INCORRECT: fast→first | CORRECTED: to be tired ; he is going out first ... . What,INCORRECT,True,fast→first,to be tired ; he is going out first ... . What
5061,train,"soldier - a favourable change in my eye ,","INCORRECT: a→g | CORRECTED: soldier - g favourable change in my eye,",INCORRECT,True,a→g,"soldier - g favourable change in my eye,"
5062,train,"in my eye , particularly as the troops are","INCORRECT: missing final ""in"" | CORRECTED: in my eye, particularly as the troops are in",INCORRECT,True,"missing final ""in""","in my eye, particularly as the troops are in"
5066,train,1superceded by the soldier - a favourable change,INCORRECT: soldier→soldiers | CORRECTED: 1superceded by the soldiers - a favourable change,INCORRECT,True,soldier→soldiers,1superceded by the soldiers - a favourable change
5069,train,is a great resource . Vesuvius seems to be tired ;,INCORRECT: tired→tred is | CORRECTED: is a great resource. Vesuvius seems to be tred is,INCORRECT,True,tired→tred is,is a great resource. Vesuvius seems to be tred is
5071,train,Naples . He told Cloncurry that he enjoyed it as,INCORRECT: as→cas | CORRECTED: Naples. He told Cloncurry that he enjoyed it cas,INCORRECT,True,as→cas,Naples. He told Cloncurry that he enjoyed it cas
5074,train,told Cloncurry that he enjoyed it as much as his health,INCORRECT: health→holiday | CORRECTED: told Cloncurry that he enjoyed it as much as his holiday,INCORRECT,True,health→holiday,told Cloncurry that he enjoyed it as much as his holiday
5075,train,man was a priest : here the priest is 1superceded by the,"INCORRECT: ""1superceded→superceded"" | CORRECTED: man was a priest : here the priest is superceded by the",INCORRECT,True,"""1superceded→superceded""",man was a priest : here the priest is superceded by the
5078,train,"soldier - a favourable change in my eye , particularly as","INCORRECT: soldier→soldiers | CORRECTED: soldiers - a favourable change in my eye, particularly as",INCORRECT,True,soldier→soldiers,"soldiers - a favourable change in my eye, particularly as"
5079,train,"to be tired ; he is going out fast ... . What a gay , lively","INCORRECT: lively→hickly | CORRECTED: to be tired ; he is going out fast ... . What a gay , hickly",INCORRECT,True,lively→hickly,"to be tired ; he is going out fast ... . What a gay , hickly"
5081,train,By the end of the month he still delighted in Naples . He,INCORRECT: still→shall | CORRECTED: By the end of the month he shall delighted in Naples. He,INCORRECT,True,still→shall,By the end of the month he shall delighted in Naples. He
5082,train,priest : here the priest is 1superceded by the,"INCORRECT: priest→precisely, priest→process, 1superceded→superceded | CORRECTED: precisely: here the process is superceded by the",INCORRECT,True,"priest→precisely, priest→process, 1superceded→superceded",precisely: here the process is superceded by the
5083,train,"busy town . At Rome , every other man was a","INCORRECT: busy→lousy | CORRECTED: lousy town . At Rome , every other man was a",INCORRECT,True,busy→lousy,"lousy town . At Rome , every other man was a"
5084,train,Naples . He told Cloncurry that he enjoyed it as,INCORRECT: Cloncurry→Clencurry | CORRECTED: Naples. He told Clencurry that he enjoyed it as,INCORRECT,True,Cloncurry→Clencurry,Naples. He told Clencurry that he enjoyed it as
5089,train,particularly as the troops are very fine . ',"INCORRECT: troops→hoops, very→every | CORRECTED: particularly as the hoops are every fine",INCORRECT,True,"troops→hoops, very→every",particularly as the hoops are every fine
5092,train,"When the sailing season was past , he sent Pearl","INCORRECT: Pearl→Phearl | CORRECTED: When the sailing season was past, he sent Phearl",INCORRECT,True,Pearl→Phearl,"When the sailing season was past, he sent Phearl"
5093,train,"back to England , and returned to Rome for the","INCORRECT: Rome→Romack | CORRECTED: back to England, and returned to Romack for the",INCORRECT,True,Rome→Romack,"back to England, and returned to Romack for the"
5096,train,is high & I have not yet thought of a fire ... .,INCORRECT: fire→first | CORRECTED: is high & I have not yet thought of a first ....,INCORRECT,True,fire→first,is high & I have not yet thought of a first ....
5099,train,"winter . In late November , he was ' suffering as","INCORRECT: winter→swither | CORRECTED: swither. In late November, he was ' suffering as",INCORRECT,True,winter→swither,"swither. In late November, he was ' suffering as"
5101,train,"damp , but the temperature is high","INCORRECT: temperature→temperatura | CORRECTED: damp, but the temperatura is high",INCORRECT,True,temperature→temperatura,"damp, but the temperatura is high"
5102,train,"me , as there has been much rain and","INCORRECT: ""me→an, as deleted, missing trailing an"" | CORRECTED: ""an there has been much rain and an""",INCORRECT,True,"""me→an, as deleted, missing trailing an""","""an there has been much rain and an"""
5105,train,this place agree with me better than,INCORRECT: better→bettes | CORRECTED: this place agree with me bettes than,INCORRECT,True,better→bettes,this place agree with me bettes than
5106,train,to Rome for the winter . In late,INCORRECT: late→later | CORRECTED: to Rome for the winter. In later,INCORRECT,True,late→later,to Rome for the winter. In later
5109,train,"but hoped , he told Arthur , ' to find","INCORRECT: but→bount | CORRECTED: bount hoped, he told Arthur, to find",INCORRECT,True,but→bount,"bount hoped, he told Arthur, to find"
5110,train,"to England , and returned to Rome for the winter . In","INCORRECT: added leading ""to"", In→Into | CORRECTED: England, and returned to Rome for the winter. Into",INCORRECT,True,"added leading ""to"", In→Into","England, and returned to Rome for the winter. Into"
5116,train,yet thought of a fire ... .,INCORRECT: fire→fine | CORRECTED: yet thought of a fine,INCORRECT,True,fire→fine,yet thought of a fine
5119,train,"the winter . In late November , he was ' suffering as","INCORRECT: winter→Waker, suffering→scuffering | CORRECTED: the Waker. In late November, he was 'scuffering as",INCORRECT,True,"winter→Waker, suffering→scuffering","the Waker. In late November, he was 'scuffering as"
5123,train,"damp , but the temperature is high & I have not yet","INCORRECT: damp→demp, not→most | CORRECTED: demp, but the temperature is high & I have most yet",INCORRECT,True,"damp→demp, not→most","demp, but the temperature is high & I have most yet"
5131,train,high & I have not yet thought of a fire ... .,INCORRECT: fire→fine | CORRECTED: high & I have not yet thought of a fine ....,INCORRECT,True,fire→fine,high & I have not yet thought of a fine ....
5135,train,"When the sailing season was past , he sent Pearl back to","INCORRECT: sent→went | CORRECTED: When the sailing season was past, he went Pearl back to",INCORRECT,True,sent→went,"When the sailing season was past, he went Pearl back to"
5137,train,"was ' suffering as usual ' , but hoped , he told Arthur , ' to find this","INCORRECT: this→that | CORRECTED: was ' suffering as usual ' , but hoped , he told Arthur , ' to find that",INCORRECT,True,this→that,"was ' suffering as usual ' , but hoped , he told Arthur , ' to find that"
5140,train,"Arthur , ' to find this place agree with me better than Naples .","INCORRECT: Arthur→Gentlemen | CORRECTED: Gentlemen , ' to find this place agree with me better than Naples .",INCORRECT,True,Arthur→Gentlemen,"Gentlemen , ' to find this place agree with me better than Naples ."
5145,train,"rain and damp , but the temperature is high & I have not","INCORRECT: not→most | CORRECTED: rain and damp , but the temperature is high & I have most",INCORRECT,True,not→most,"rain and damp , but the temperature is high & I have most"
